sentence_id,sentence,aspect,category,polarity
965:0,فندق جيد حسناً، الفندق كان على ما يرام تماماً. الغرفة كانت رائعة ونظيفة، ويقع الفندق بالقرب من مركز الأعمال. لا شيء يدعو للشكوى,الغرفة,ROOMS,positive
965:0,فندق جيد حسناً، الفندق كان على ما يرام تماماً. الغرفة كانت رائعة ونظيفة، ويقع الفندق بالقرب من مركز الأعمال. لا شيء يدعو للشكوى,الفندق,LOCATION,positive
965:1,الموظف طلب منا الدفع عند تسجيل الوصول. سيتعين عليك دفع 15 يورو لطعام الإفطار ويتكلف الباربكيو 95 يورو وهو ما ليس رخيصاً لكون الفندق ذو 3 نجوم. لكن لا توجد الكثير من البدائل الجيدة بالقرب من مركز المدينة.,NULL,HOTEL,negative
633:0,إستقبال حار وخدمة ممتازة,إستقبال,SERVICE,positive
633:0,إستقبال حار وخدمة ممتازة,خدمة,SERVICE,positive
633:1,أول ما يلفت الإنتباه الإستقبال الحار وعمال الإستقبال المبتسمين. خدمة ممتازة حيث يتأكد العاملون من أنك حصلت على مطلبك ويسهرون على راحتك. مسبح جميل جدا  ونادي رياضي فسي يليق بفندق 5 نجوم.,الإستقبال,SERVICE,positive
633:1,أول ما يلفت الإنتباه الإستقبال الحار وعمال الإستقبال المبتسمين. خدمة ممتازة حيث يتأكد العاملون من أنك حصلت على مطلبك ويسهرون على راحتك. مسبح جميل جدا  ونادي رياضي فسي يليق بفندق 5 نجوم.,الإستقبال,SERVICE,positive
633:1,أول ما يلفت الإنتباه الإستقبال الحار وعمال الإستقبال المبتسمين. خدمة ممتازة حيث يتأكد العاملون من أنك حصلت على مطلبك ويسهرون على راحتك. مسبح جميل جدا  ونادي رياضي فسي يليق بفندق 5 نجوم.,خدمة,SERVICE,positive
633:2,منظر جميل يطل على البحر وموقع مميز في قلب الباهية وهران. بإختصار إنه المفضل لدي في وهران.,منظر,LOCATION,positive
633:2,منظر جميل يطل على البحر وموقع مميز في قلب الباهية وهران. بإختصار إنه المفضل لدي في وهران.,موقع,LOCATION,positive
832:0,المدير المناوب متعاون جدا احد موظفي الاستقبال كذب علي بخصوصparking وقال لي لا يوجد مواقف بالفندق,موظفي الاستقبال,SERVICE,negative
832:1,موظفي الامن بحاجة للتدريب علي معاملة النزلاء بشكل افضل,موظفي الامن,SERVICE,negative
832:1,موظفي الامن بحاجة للتدريب علي معاملة النزلاء بشكل افضل,معاملة النزلاء,SERVICE,negative
832:2,الغرف رائعة لكن التحكم بالمكيف  صعب,الغرف,ROOMS,positive
1775:0,موقع هادئ وأسعار مناسبة,موقع,LOCATION,positive
1775:0,موقع هادئ وأسعار مناسبة,أسعار,HOTEL,positive
1775:1,يقع الفندق في موقع جيد جدا حيث يقع في شارع امبانك وهو من اهدئ وارقى الشوارع في العاصمة كوالالمبور,موقع,LOCATION,positive
1775:1,يقع الفندق في موقع جيد جدا حيث يقع في شارع امبانك وهو من اهدئ وارقى الشوارع في العاصمة كوالالمبور,شارع امبانك,LOCATION,positive
1775:2,كما يتميز يمساحة الغرف الواسعه واسعاره المناسبه بالمقارنة مع الفنادق ذات الاربعة نجوم الاخرى من الاشياء التي تعيبه هو فقط قدم الاثاث في الغرفة,الغرف,ROOMS,positive
1775:2,كما يتميز يمساحة الغرف الواسعه واسعاره المناسبه بالمقارنة مع الفنادق ذات الاربعة نجوم الاخرى من الاشياء التي تعيبه هو فقط قدم الاثاث في الغرفة,اسعاره,ROOMS,positive
1775:2,كما يتميز يمساحة الغرف الواسعه واسعاره المناسبه بالمقارنة مع الفنادق ذات الاربعة نجوم الاخرى من الاشياء التي تعيبه هو فقط قدم الاثاث في الغرفة,الاثاث,ROOMS,negative
1460:0,طاقم العاملين لطيف و ودود فندق نظيف,طاقم,SERVICE,positive
1460:0,طاقم العاملين لطيف و ودود فندق نظيف,فندق,HOTEL,positive
1460:1,قريب من وسط المدينة، و ليس بعيداً عن الشاطىء.,NULL,LOCATION,positive
1460:2,حصلنا على خصم بسبب إقامتنا السابقة هناك من قبل. طاقم العاملين ودودين و يرغبون في المساعدة. وجبة الإفطار جيدة. و في مرة جئنا لتناول وجبة الإفطار الساعة الثانية مساءً بعد الرجوع من رحلة إلى جبل موسى فقاموا بإعداد الوجبة لنا بدون أي مشاكل. لقد مكثنا هناك لأكثر من أسبوع و لم نشعر بالملل.,طاقم,SERVICE,positive
1460:2,حصلنا على خصم بسبب إقامتنا السابقة هناك من قبل. طاقم العاملين ودودين و يرغبون في المساعدة. وجبة الإفطار جيدة. و في مرة جئنا لتناول وجبة الإفطار الساعة الثانية مساءً بعد الرجوع من رحلة إلى جبل موسى فقاموا بإعداد الوجبة لنا بدون أي مشاكل. لقد مكثنا هناك لأكثر من أسبوع و لم نشعر بالملل.,الإفطار,FOOD_DRINKS,positive
2188:0,لا أستطتيع تسميته فندق و لكن اسمه ... لا أستطيع تسميته فندق فهو كمبنى و مرافق جميل و لكن الاقامة غير مريحه,فندق,HOTEL,negative
2188:0,لا أستطتيع تسميته فندق و لكن اسمه ... لا أستطيع تسميته فندق فهو كمبنى و مرافق جميل و لكن الاقامة غير مريحه,فندق,HOTEL,negative
2188:0,لا أستطتيع تسميته فندق و لكن اسمه ... لا أستطيع تسميته فندق فهو كمبنى و مرافق جميل و لكن الاقامة غير مريحه,الاقامة,HOTEL,negative
2188:1,فالانسان الذي يحترم نفسه لن يكرر الزياره نظراً لما يحويه الفندق من مومسات تجلس في الردهات و في الحديقة و في كل مكان حتى انهم يلحقوا بك الى الغرف بعد أن يكونوا قد انهوا مهمتهم في احد الغرف مع الزبائن و هذا ما يحدث على مرأى و مسمع ادارة و أمن الفندق فالشئ الموجع هي أن أي نزيل الفندق يصبح و كأنه باحث عن هذا,الفندق,HOTEL,negative
2188:1,فالانسان الذي يحترم نفسه لن يكرر الزياره نظراً لما يحويه الفندق من مومسات تجلس في الردهات و في الحديقة و في كل مكان حتى انهم يلحقوا بك الى الغرف بعد أن يكونوا قد انهوا مهمتهم في احد الغرف مع الزبائن و هذا ما يحدث على مرأى و مسمع ادارة و أمن الفندق فالشئ الموجع هي أن أي نزيل الفندق يصبح و كأنه باحث عن هذا,NULL,HOTEL,negative
1889:0,فندق مستوى النظافه بالغرف سيء، ورائحة الغرف سيئه ،التكيف حدث ولاحرج سيء جدا,النظافه,HOTEL,negative
1889:0,فندق مستوى النظافه بالغرف سيء، ورائحة الغرف سيئه ،التكيف حدث ولاحرج سيء جدا,الغرف,ROOMS,negative
1889:1,الموظفين غير متعاونين بالمره.مستوى الافطار بالفندق اقل من عادي تنوع المنيو ، اخيرا,الموظفين,SERVICE,negative
1889:1,الموظفين غير متعاونين بالمره.مستوى الافطار بالفندق اقل من عادي تنوع المنيو ، اخيرا,الافطار,FOOD_DRINKS,negative
1889:2,لاانصح اي احد بالاقامه بهذا الفندق.الميزه الوحيده هو موقعه القريب من منطقة تقسيم,الاقامه,HOTEL,negative
1889:2,لاانصح اي احد بالاقامه بهذا الفندق.الميزه الوحيده هو موقعه القريب من منطقة تقسيم,موقعه,LOCATION,positive
619:0,فندق ممتاز في المنظر الفندق ممتاز ممتاز في المنظر المباشر على البحر أذكر عندما تأخرت على موعد الغذاء وقام خدمة الفندق بإرسال الغذاء إلى باب الغرفة,فندق,HOTEL,positive
619:0,فندق ممتاز في المنظر الفندق ممتاز ممتاز في المنظر المباشر على البحر أذكر عندما تأخرت على موعد الغذاء وقام خدمة الفندق بإرسال الغذاء إلى باب الغرفة,الفندق,HOTEL,positive
